Frequency [Hz]	Impedance Phase [deg]	Impedance Magnitude [ohm]
174.481237226441	-22.7496249438966	6.91562223759038
177.019125262213	-21.823724748988	6.87002749350603
179.5939277295	-20.9177221385588	6.82837610520333
182.206181561071	-20.0311586355979	6.7903769063178
184.856431499564	-19.163564729818	6.75576539300266
187.54523021108	-18.3144636710164	6.72430091423527
190.273138400435	-17.4833747411794	6.6957642006983
193.040724928083	-16.6698160632284	6.66995518603747
195.848566928745	-15.8733069988012	6.64669108137711
198.697249931757	-15.0933701823862	6.62580466984808
201.58736798318	-14.3295332344637	6.60714279277572
204.519523769669	-13.5813301920171	6.59056500326778
207.494328744162	-12.8483026908406	6.57594236637833
210.512403253382	-12.1300009304712	6.56315638791903
213.574376667206	-11.4259844492854	6.55209805643772
216.680887509903	-10.7358227343122	6.54266698496151
219.832583593294	-10.0590956876	6.53477064087003
223.03012215184	-9.39539396852059	6.52832365377453
226.274169979695	-8.74431922917661	6.52324719257106
229.56540356976	-8.10548425808661	6.51946840394684
232.90450925475	-7.47851304552886	6.5169199055746
236.29218335032	-6.86304078232245	6.51553932805546
239.729132300269	-6.25871380238981	6.51526890038495
243.216072823858	-5.66518947816669	6.51605507433673
246.753732065271	-5.08213607678687	6.51784818369709
250.342847745244	-4.50923258395816	6.52060213475311
253.984168314912	-3.9461685015497	6.52427412484683
257.678453111881	-3.39264362411713	6.52882438616687
261.426472518576	-2.84836779889028	6.53421595226291
265.229008122894	-2.31306067313073	6.54041444504473
269.086852881189	-1.78645143222059	6.54738788027028
273.00081128363	-1.26827853136534	6.55510648974121
276.971699521966	-0.758289423373442	6.5635425586134
281.000345659728	-0.256240284606266	6.57267027639662
285.087589804909	0.238104259130334	6.58246560036583
289.234284285152	0.724971405262687	6.59290613023729
293.441293825495	1.20458044445028	6.60397099307938
297.709495728687	1.67714302688064	6.61564073753127
302.039780058142	2.14286342401278	6.62789723649512
306.433049823544	2.60193878508571	6.64072359754927
310.890221169154	3.0545593878468	6.65410408040356
315.41222356486	3.50090888307526	6.66802402078331
320	3.94116453257878	6.68246976018712
324.654507180007	4.37549744043062	6.69742858101646
329.376715725918	4.80407277728925	6.71288864662174
334.167610376772	5.2270499977075	6.72883894585231
339.028190194974	5.64458305039286	6.74526924173559
343.959468774623	6.05682058142627	6.76217002394475
348.962474452882	6.46390613048534	6.77953246474537
354.038250524427	6.8659783201504	6.79734837813915
359.187855458999	7.2631710383977	6.81561018194781
364.412363122141	7.65561361440586	6.83431086260302
369.712862999127	8.04343098781963	6.85344394242871
375.090460422161	8.42674387162748	6.87300344922046
380.546276800871	8.80566890882139	6.89298388794375
386.081449856167	9.18031882301482	6.91338021438774
391.69713385749	9.55080256319975	6.93418781062533
397.394499863515	9.91722544282858	6.95540246214248
403.174735966359	10.2796892734078	6.97702033651161
409.039047539338	10.6382924927911	6.99903796349369
414.988657488323	10.9931302883595	7.0214522164636
421.024806506764	11.3442947152745	7.04426029506158
427.148753334411	11.6918748099863	7.06745970898146
433.361775019806	12.0359566991791	7.09104826281374
439.665167186588	12.3766237043295	7.11502404186789
446.06024430368	12.7139564420503	7.1393853989041
452.54833995939	13.0480329203891	7.16413094171062
459.13080713952	13.3789286312443	7.18925952146726
465.8090185095	13.7067166390593	7.21477022184052
472.58436670064	14.0314676659463	7.24066234876001
479.458264600538	14.3532501733917	7.26693542082942
486.432145647717	14.6721304406848	7.29358916032909
493.507464130541	14.9881726402094	7.32062348477028
500.685695490488	15.3014389097331	7.34803849896428
507.968336629824	15.6119894218215	7.3758344875722
515.356906223761	15.9198824505027	7.40401190810383
522.852945037152	16.2251744353001	7.43257138433618
530.458016245788	16.5279200427488	7.46151370012461
538.173705762377	16.8281722255048	7.49083979358116
546.001622567259	17.1259822791523	7.52055075159674
553.943399043932	17.4213998968101	7.55064780468539
562.000691319456	17.7144732216339	7.58113232213033
570.175179609817	18.0052488973068	7.61200580741311
578.468568570305	18.2937721166058	7.64326989390813
586.88258765099	18.5800866681315	7.67492634082646
595.418991457374	18.8642349812782	7.70697702939374
604.079560116284	19.1462581695258	7.73942395924791
612.866099647087	19.4261960721246	7.77226924504376
621.780442338308	19.7040872942448	7.80551511325196
630.82444712972	19.9799692456592	7.83916389914104
640	20.253878178021	7.87321804393182
649.309014360015	20.5258492208015	7.90768009211414
658.753431451835	20.7959164159441	7.94255268891665
668.335220753545	21.0641127512914	7.97783857792097
678.056380389949	21.3304701928391	8.01354059881209
687.918937549246	21.5950197158682	8.04966168525731
697.924948905765	21.8577913350025	8.0862048629068
708.076501048853	22.1188141332402	8.12317324750892
718.375710917999	22.3781162900021	8.16057004313424
728.824726244283	22.635725108239	8.19839854050223
739.425725998255	22.8916670406391	8.23666211540549
750.180920844321	23.1459677149734	8.27536422722601
761.092553601741	23.3986519586156	8.31450841753897
772.162899712334	23.6497438222713	8.3540983087994
783.39426771498	23.8992666029503	8.39413760310762
794.78899972703	24.1472428662122	8.43463008104943
806.349471932719	24.3936944677178	8.47557960060729
818.078095078676	24.6386425741122	8.51699009613917
829.977314976646	24.8821076832691	8.55886557742162
842.049613013528	25.1241096439217	8.60121012875412
854.297506668822	25.3646676747043	8.64402790812177
866.723550039611	25.6038003826293	8.68732314641359
879.330334373177	25.8415257810211	8.73110014669395
892.12048860736	26.0778613069295	8.77536328352469
905.096679918781	26.3128238380413	8.82011700233566
918.26161427904	26.5464297091112	8.86536581884165
931.618037019	26.7786947279294	8.91111431850358
945.16873340128	27.0096341908439	8.95736715603221
958.916529201076	27.2392628978539	9.00412905493258
972.864291295434	27.4675951672906	9.0514048070874
987.014928261082	27.6946448501005	9.09919927237802
1001.37139098098	27.9204253437449	9.14751737834136
1015.93667325965	28.144949605731	9.19636411986146
1030.71381244752	28.3682301667851	9.2457445588944
1045.7058900743	28.5902791436835	9.29566382422525
1060.91603249158	28.8111082517491	9.34612711125602
1076.34741152475	29.0307288170294	9.39713968182337
1092.00324513452	29.2491517881621	9.44870686404522
1107.88679808786	29.4663877479422	9.50083405219518
1124.00138263891	29.6824469245975	9.55352670660385
1140.35035921963	29.8973392027842	9.60679035358628
1156.93713714061	30.1110741343087	9.66063058539467
1173.76517530198	30.3236609485866	9.71505306019548
1190.83798291475	30.535108562845	9.77006350207043
1208.15912023257	30.7454255920762	9.82566770104052
1225.73219929417	30.9546203587505	9.88187151311246
1243.56088467662	31.1627009022942	9.93868086034708
1261.64889425944	31.3696749883401	9.99610173094884
1280	31.575550117756	10.0541401793762
1298.61802872003	31.7803335354574	10.1128023264721
1317.50686290367	31.9840322390109	10.1720943596144
1336.67044150709	32.1866529870317	10.2320225328852
1356.1127607799	32.3882023073831	10.2925931672595
1375.83787509849	32.58868650518	10.3538126508119
1395.84989781153	32.7881116706039	10.415687438942
1416.15300209771	32.986483686531	10.4782240546163
1436.751421836	33.1838082359809	10.5414290886292
1457.64945248857	33.380090809387	10.6053091998794
1478.85145199651	33.5753367116944	10.6698711156643
1500.36184168864	33.7695510692888	10.7351216319901
1522.18510720348	33.9627388367591	10.8010676138986
1544.32579942467	34.1549048034981	10.8677159958095
1566.78853542996	34.3460536001449	10.935073781879
1589.57799945406	34.5361897048704	11.0031480463733
1612.69894386544	34.7253174495113	11.071945934058
1636.15619015735	34.9134410255542	11.1414746606018
1659.95462995329	35.1005644899722	11.211741512996
1684.09922602706	35.2866917709188	11.2827538499881
1708.59501333764	35.4718266732788	11.3545191025302
1733.44710007922	35.6559728840821	11.4270447742416
1758.66066874635	35.8391339777797	11.500338441886
1784.24097721472	36.0213134213867	11.5744077558628
1810.19335983756	36.2025145794936	11.6492604407117
1836.52322855808	36.3827407191478	11.7249042956322
1863.236074038	36.5619950146085	11.8013471950162
1890.33746680256	36.7402805519769	11.8785970889942
1917.83305840215	36.9176003337025	11.9566620039958
1945.72858259087	37.09395728297	12.0355500433223
1974.02985652216	37.2693542479664	12.1152693877344
2002.74278196195	37.4437940060316	12.1958282960515
2031.87334651929	37.6172792676941	12.2772351057656
2061.42762489505	37.7898126805938	12.3594982336672
2091.41178014861	37.9613968332934	12.4426261764852
2121.83206498315	38.1320342589804	12.5266275115392
2152.69482304951	38.301727439062	12.6115108974055
2184.00649026904	38.4704788066536	12.6972850745945
2215.77359617573	38.6382907499634	12.783958866243
2248.00276527782	38.8051656155749	12.8715411788178
2280.70071843927	38.9711057116285	12.9600410028326
2313.87427428122	39.1361133109037	13.0494674135776
2347.53035060396	39.3001906538053	13.1398295718623
2381.6759658295	39.4633399512518	13.2311367247697
2416.31824046513	39.6255633874719	13.3233982064247
2451.46439858835	39.7868631227066	13.4166234387743
2487.12176935323	39.947241295822	13.5108219323802
2523.29778851888	40.1067000268316	13.606003287225
2560	40.2652414193312	13.7021771935298
2597.23605744006	40.4228675628484	13.7993534325852
2635.01372580734	40.5795805351057	13.8975418775949
2673.34088301418	40.7353824042027	13.9967524945311
2712.2255215598	40.8902752307147	14.0969953430034
2751.67575019698	41.0442610697123	14.19828057714
2791.69979562306	41.1973419727024	14.300618446481
2832.30600419541	41.349519989492	14.4040192968847
2873.50284367199	41.5007971699759	14.5084935714468
2915.29890497713	41.6511755658515	14.6140518114318
2957.70290399302	41.8006572322597	14.7207046572167
3000.72368337728	41.9492442293553	14.8284628492482
3044.37021440697	42.096938623808	14.937337229012
3088.65159884934	42.2437424902344	15.0473387400147
3133.57707085992	42.3896579125635	15.1584784287789
3179.15599890812	42.5346869853374	15.2707674458505
3225.39788773088	42.6788318149467	15.3842170468189
3272.3123803147	42.822094520805	15.4988385933506
3319.90925990658	42.964477236461	15.6146435542342
3368.19845205411	43.1059821106511	15.7316435064401
3417.19002667529	43.2466113082943	15.8498501361913
3466.89420015845	43.3863670114296	15.9692752400487
3517.32133749271	43.5252514200971	16.0899307260078
3568.48195442944	43.6632667531666	16.21182861461
3620.38671967512	43.8004152491113	16.3349810400659
3673.04645711616	43.9366991667314	16.4594002513917
3726.472148076	44.0721207858265	16.5850986135595
3780.67493360512	44.2066824078195	16.71208860866
3835.66611680431	44.3403863563329	16.8403828370788
3891.45716518173	44.4732349777179	16.9699940186864
3948.05971304433	44.6052306415398	17.1009349940405
4005.4855639239	44.736375741018	17.233218725603
4063.74669303859	44.8666726934244	17.3668582989695
4122.85524979009	44.9961239404403	17.5018669241128
4182.82356029722	45.1247319484726	17.63825793664
4243.6641299663	45.2524992089316	17.7760447990629
4305.38964609902	45.3794282384707	17.9152411020831
4368.01298053808	45.5055215791894	18.0558605658896
4431.54719235145	45.6307817988013	18.1979170414712
4496.00553055565	45.7552114907676	18.3414245119431
4561.40143687854	45.8788132743967	18.4863970938863
4627.74854856243	46.001589794913	18.6328490387025
4695.06070120792	46.1235437234937	18.7807947339824
4763.35193165899	46.2446777572762	18.9302487048888
4832.63648093027	46.3649946193361	19.0812256155534
4902.9287971767	46.4844970586385	19.2337402704889
4974.24353870646	46.6031878499611	19.387807616015
5046.59557703776	46.7210697937926	19.5434427416993
5120	46.8381457162059	19.7006608818134
5194.47211488012	46.9544184687077	19.8594774168027
5270.02745161468	47.0698909280646	20.0199078747724
5346.68176602836	47.1845659961087	20.1819679329878
5424.45104311959	47.2984465995203	20.3456734193903
5503.35150039396	47.4115356895925	20.5110403141276
5583.39959124612	47.523836241975	20.6780847511008
5664.61200839083	47.6353512564008	20.8468230195257
5747.00568734399	47.7460837563943	21.0172715655103
5830.59780995426	47.8560367889639	21.1894469936479
5915.40580798604	47.965213424278	21.3633660686262
6001.44736675456	48.073616755326	21.5390457168515
6088.74042881393	48.1812498975659	21.7165030280906
6177.30319769867	48.2881159885571	21.8957552571271
6267.15414171983	48.3942181875817	22.076819825435
6358.31199781624	48.4995596752529	22.259714322869
6450.79577546175	48.6041436531128	22.4444565093705
6544.6247606294	48.7079733432192	22.6310643166909
6639.81851981317	48.8110519877222	22.8195558501316
6736.39690410823	48.9133828484325	23.0099493903012
6834.38005335057	49.0149692063798	23.2022633948893
6933.78840031689	49.1158143613644	23.3965165004581
7034.64267498542	49.2159216315006	23.5927275242512
7136.96390885887	49.3152943527534	23.7909154660197
7240.77343935025	49.4139358784695	23.9910995098668
7346.09291423232	49.5118495789017	24.1932990261091
7452.944296152	49.6090388407294	24.397533573157
7561.34986721024	49.705507066573	24.6038228994128
7671.33223360861	49.8012576745056	24.8121869451867
7782.91433036346	49.8962940975602	25.0226458446323
7896.11942608866	49.9906197832341	25.2352199276999
8010.97112784781	50.0842381929905	25.4499297221088
8127.49338607718	50.1771528017581	25.6667959553391
8245.71049958018	50.2693670974287	25.885839556642
8365.64712059443	50.3608845803534	26.1070816590693
8487.3282599326	50.4517087628381	26.3305436015238
8610.77929219804	50.5418431686383	26.5562469308274
8736.02596107615	50.6312913324532	26.7842134038106
8863.0943847029	50.7200567994213	27.0144649894212
8992.01106111129	50.8081431246146	27.247023870854
9122.80287375708	50.8955538725356	27.4819124477
9255.49709712487	50.982292616614	27.7191533381166
9390.12140241583	51.0683629387056	27.9587693810193
9526.70386331798	51.1537684285928	28.2007836382931
9665.27296186054	51.2385126834873	28.4452193970261
9805.85759435339	51.3225993075348	28.6921001717642
9948.48707741293	51.4060319113228	28.9414497067874
10093.1911540755	51.4888141113905	29.1932919784075
10240	51.5709495297428	29.4476511972886
10388.9442297602	51.6524417933667	29.7045518107894
10540.0549032294	51.7332945337519	29.9640185053277
10693.3635320567	51.8135113864145	30.2260762087679
10848.9020862392	51.8930959904252	30.4907500928313
11006.7030007879	51.9720519879412	30.7580655755296
11166.7991824922	52.0503830237431	31.0280483236212
11329.2240167817	52.1280927447751	31.3007242550918
11494.011374688	52.205184799691	31.576119541658
11661.1956199085	52.2816628384044	31.8542606112956
11830.8116159721	52.3575305116436	32.1351741507917
12002.8947335091	52.4327914705123	32.418887108321
12177.4808576279	52.5074493660545	32.7054266960478
12354.6063953973	52.5815078488257	32.9948203927518
12534.3082834397	52.6549705684688	33.2870959464799
12716.6239956325	52.7278411732954	33.5822813772229
12901.5915509235	52.8001233098737	33.8804049796183
13089.2495212588	52.8718206226205	34.1814953256786
13279.6370396263	52.9429367534005	34.4855812675466
13472.7938082165	53.0134753411305	34.7926919402761
13668.7601067011	53.0834400213897	35.1028567646396
13867.5768006338	53.1528344260359	35.4161054499642
14069.2853499708	53.2216621828281	35.7324679969927
14273.9278177177	53.2899269150544	36.0519747007735
14481.5468787005	53.3576322411668	36.3746561535786
14692.1858284646	53.4247817744219	36.7005432478482
14905.888592304	53.4913791225268	37.0296671791652
15122.6997344205	53.5574278872931	37.3620594492573
15342.6644672172	53.6229316642952	37.6977518690285
15565.8286607269	53.6878940425359	38.0367765616194
15792.2388521773	53.7523186041181	38.3791659654975
16021.9422556956	53.8162089239224	38.7249528375767
16254.9867721544	53.8795685692913	39.0741702563671
16491.4209991604	53.9424010997194	39.4268516251555
16731.2942411889	54.00471006655	39.783030675216
16974.6565198652	54.0664990126776	40.1427414690518
17221.5585843961	54.1277714722573	40.5060184036684
17472.0519221523	54.1885309704196	40.8728962138784
17726.1887694058	54.2487810229918	41.2434099756376
17984.0221222226	54.3085251362257	41.6175951094146
18245.6057475142	54.3677668065311	41.9954873835913
18510.9941942497	54.4265095202154	42.3771229178976
18780.2428048317	54.4847567532295	42.7625381868788
19053.407726636	54.5425119709197	43.1517700233964
19330.5459237211	54.5997786277854	43.5448556221627
19611.7151887068	54.656560167243	43.9418325433103
19896.9741548259	54.7128600213957	44.3427387159949
20186.382308151	54.7686816108086	44.7476124420341
20480	54.8240283442909	45.1564923995812
20777.8884595205	54.8789036186823	45.5694176468339
21080.1098064587	54.9333108186466	45.9864276257794
21386.7270641134	54.9872533164697	46.4075621659764
21697.8041724784	55.0407344718647	46.8328614883724
22013.4060015759	55.0937576317806	47.2623662091593
22333.5983649845	55.1463261302189	47.6961173436654
22658.4480335633	55.1984432880532	48.1341563102859
22988.022749376	55.2501124128566	48.576524934451
23322.391239817	55.3013367987323	49.0232654526329
