Frequency [Hz]	Total Phase [deg]	Vent 2 SPL [dB]	Total SPL 2pi [dB]
3319.90925990658	168.894209734996	16.6789273607538	16.6789273607538
3368.19845205411	169.121319523195	16.3978678123803	16.3978678123803
3417.19002667529	169.351685794724	16.1173702337737	16.1173702337737
3466.89420015845	169.585256851093	15.8374447233045	15.8374447233045
3517.32133749271	169.821979108386	15.5581012471612	15.5581012471612
3568.48195442944	170.061797109805	15.2793496277989	15.2793496277989
3620.38671967512	170.304653541578	15.0011995323643	15.0011995323643
3673.04645711616	170.550489252276	14.7236604611246	14.7236604611246
3726.472148076	170.799243275584	14.4467417359246	14.4467417359246
3780.67493360512	171.050852856548	14.1704524887004	14.1704524887004
3835.66611680431	171.305253481345	13.8948016500781	13.8948016500781
3891.45716518173	171.562378910554	13.619797938084	13.619797938084
3948.05971304433	171.822161215954	13.3454498469975	13.3454498469975
4005.4855639239	172.084530820824	13.0717656363745	13.0717656363745
4063.74669303859	172.349416543722	12.7987533202712	12.7987533202712
4122.85524979009	172.616745645706	12.526420656698	12.526420656698
4182.82356029722	172.886443880953	12.2547751373334	12.2547751373334
4243.6641299663	173.158435550703	11.9838239775263	11.9838239775263
4305.38964609902	173.43264356046	11.7135741066169	11.7135741066169
4368.01298053808	173.708989480365	11.444032158604	11.444032158604
4431.54719235145	173.987393608629	11.1752044631878	11.1752044631878
4496.00553055565	174.267775037924	10.9070970372133	10.9070970372133
4561.40143687854	174.550051724605	10.6397155765443	10.6397155765443
4627.74854856243	174.834140560615	10.3730654483889	10.3730654483889
4695.06070120792	175.119957447944	10.1071516841048	10.1071516841048
4763.35193165899	175.40741737546	9.84197897250456	9.84197897250456
4832.63648093027	175.696434497959	9.57755165368351	9.57755165368351
4902.9287971767	175.986922217248	9.31387371338969	9.31387371338969
4974.24353870646	176.27879326507	9.05094877795458	9.05094877795458
5046.59557703776	176.571959787674	8.78878010980049	8.78878010980049
5120	176.866333431835	8.5273706035394	8.5273706035394
5194.47211488012	177.161825432092	8.26672278267614	8.26672278267614
5270.02745161468	177.458346699017	8.00683879692602	8.00683879692602
5346.68176602836	177.755807908262	7.7477204201556	7.7477204201556
5424.45104311959	178.05411959018	7.48936904895314	7.48936904895314
5503.35150039396	178.353192219789	7.23178570183241	7.23178570183241
5583.39959124612	178.652936306843	6.97497101907207	6.97497101907207
5664.61200839083	178.953262485787	6.71892526319037	6.71892526319037
5747.00568734399	179.254081605362	6.4636483200524	6.4636483200524
5830.59780995426	179.555304817643	6.20913970060512	6.20913970060512
5915.40580798604	179.856843666274	5.95539854323368	5.95539854323368
6001.44736675456	-179.841389826318	5.70242361672936	5.70242361672936
6088.74042881393	-179.539483072935	5.45021332385821	5.45021332385821
6177.30319769867	-179.237522837073	5.19876570551751	5.19876570551751
6267.15414171983	-178.935595150021	4.94807844546429	4.94807844546429
6358.31199781624	-178.633785229816	4.69814887559943	4.69814887559943
6450.79577546175	-178.332177402216	4.44897398178848	4.44897398178848
6544.6247606294	-178.030855023882	4.20055041019865	4.20055041019865
6639.81851981317	-177.729900407933	3.95287447413012	3.95287447413012
6736.39690410823	-177.429394752033	3.70594216131859	3.70594216131859
6834.38005335057	-177.129418069154	3.45974914168406	3.45974914168406
6933.78840031689	-176.830049121144	3.2142907755003	3.2142907755003
7034.64267498542	-176.531365355236	2.96956212195845	2.96956212195845
7136.96390885887	-176.233442843596	2.72555794809673	2.72555794809673
7240.77343935025	-175.936356226007	2.48227273806827	2.48227273806827
7346.09291423232	-175.640178655784	2.23970070271804	2.23970070271804
7452.944296152	-175.344981748981	1.99783578943963	1.99783578943963
7561.34986721024	-175.050835536955	1.75667169228207	1.75667169228207
7671.33223360861	-174.757808422331	1.51620186227736	1.51620186227736
7782.91433036346	-174.465967138401	1.27641951795846	1.27641951795846
7896.11942608866	-174.175376711984	1.03731765603846	1.03731765603846
8010.97112784781	-173.886100429744	0.798889062221559	0.798889062221559
8127.49338607718	-173.598199807976	0.561126322116584	0.561126322116584
8245.71049958018	-173.311734565839	0.32402183222479	0.32402183222479
8365.64712059443	-173.026762602013	0.0875678109741628	0.0875678109741628
8487.3282599326	-172.743339974742	-0.148243690227386	-0.148243690227386
8610.77929219804	-172.461520885221	-0.383420775946046	-0.383420775946046
8736.02596107615	-172.181357664267	-0.617971695708705	-0.617971695708705
8863.0943847029	-171.902900762221	-0.851904833047103	-0.851904833047103
8992.01106111129	-171.626198741991	-1.08522869462284	-1.08522869462284
9122.80287375708	-171.351298275174	-1.31795189945549	-1.31795189945549
9255.49709712487	-171.078244141161	-1.55008316827554	-1.55008316827554
9390.12140241583	-170.807079229135	-1.78163131302198	-1.78163131302198
9526.70386331798	-170.537844542859	-2.0126052265035	-2.0126052265035
9665.27296186054	-170.270579208161	-2.24301387224101	-2.24301387224101
9805.85759435339	-170.005320482997	-2.47286627450795	-2.47286627450795
9948.48707741293	-169.742103769983	-2.7021715085833	-2.7021715085833
10093.1911540755	-169.480962631291	-2.93093869123143	-2.93093869123143
10240	-169.221928805777	-3.15917697142121	-3.15917697142121
10388.9442297602	-168.965032228231	-3.38689552129572	-3.38689552129572
10540.0549032294	-168.710301050632	-3.61410352740266	-3.61410352740266
10693.3635320567	-168.457761665277	-3.84081018219445	-3.84081018219445
10848.9020862392	-168.207438729669	-4.06702467580537	-4.06702467580537
11006.7030007879	-167.959355193046	-4.29275618811257	-4.29275618811257
11166.7991824922	-167.71353232442	-4.51801388108617	-4.51801388108617
11329.2240167817	-167.469989742021	-4.7428068914326	-4.7428068914326
11494.011374688	-167.228745444016	-4.96714432353456	-4.96714432353456
11661.1956199085	-166.989815840395	-5.19103524268993	-5.19103524268993
11830.8116159721	-166.753215785905	-5.41448866865031	-5.41448866865031
12002.8947335091	-166.518958613931	-5.63751356946032	-5.63751356946032
12177.4808576279	-166.2870561712	-5.86011885559655	-5.86011885559655
12354.6063953973	-166.057518853216	-6.08231337440491	-6.08231337440491
12534.3082834397	-165.830355640324	-6.30410590483448	-6.30410590483448
12716.6239956325	-165.605574134295	-6.52550515246505	-6.52550515246505
12901.5915509235	-165.383180595342	-6.74651974482436	-6.74651974482436
13089.2495212588	-165.16317997949	-6.9671582269918	-6.9671582269918
13279.6370396263	-164.945575976178	-7.18742905748328	-7.18742905748328
13472.7938082165	-164.730371046056	-7.40734060441234	-7.40734060441234
13668.7601067011	-164.517566458857	-7.62690114192198	-7.62690114192198
13867.5768006338	-164.307162331289	-7.84611884688122	-7.84611884688122
14069.2853499708	-164.099157664878	-8.06500179583969	-8.06500179583969
14273.9278177177	-163.893550383683	-8.28355796223411	-8.28355796223411
14481.5468787005	-163.690337371829	-8.50179521383924	-8.50179521383924
14692.1858284646	-163.489514510795	-8.71972131045625	-8.71972131045625
14905.888592304	-163.291076716402	-8.93734390183121	-8.93734390183121
15122.6997344205	-163.09501797545	-9.15467052579603	-9.15467052579603
15342.6644672172	-162.901331381958	-9.37170860662416	-9.37170860662416
15565.8286607269	-162.710009172962	-9.58846545359334	-9.58846545359334
15792.2388521773	-162.521042763823	-9.80494825974767	-9.80494825974767
16021.9422556956	-162.334422783027	-10.0211641008507	-10.0211641008507
16254.9867721544	-162.15013910642	-10.2371199345225	-10.2371199345225
16491.4209991604	-161.968180890866	-10.4528225995518	-10.4528225995518
16731.2942411889	-161.788536607292	-10.6682788153764	-10.6682788153764
16974.6565198652	-161.611194073097	-10.8834951817234	-10.8834951817234
17221.5585843961	-161.436140483906	-11.0984781784021	-11.0984781784021
17472.0519221523	-161.263362444652	-11.3132341652417	-11.3132341652417
17726.1887694058	-161.092845999957	-11.5277693821665	-11.5277693821665
17984.0221222226	-160.924576663819	-11.7420899494011	-11.7420899494011
18245.6057475142	-160.758539448582	-11.9562018677993	-11.9562018677993
18510.9941942497	-160.594718893176	-12.1701110192881	-12.1701110192881
18780.2428048317	-160.433099090634	-12.3838231674216	-12.3838231674216
19053.407726636	-160.273663714867	-12.5973439580377	-12.5973439580377
19330.5459237211	-160.116396046702	-12.8106789200098	-12.8106789200098
19611.7151887068	-159.961278999188	-13.02383346609	-13.02383346609
19896.9741548259	-159.80829514215	-13.2368128938343	-13.2368128938343
20186.382308151	-159.657426726017	-13.4496223866073	-13.4496223866073
20480	-159.50865570491	-13.6622670146578	-13.6622670146578
20777.8884595205	-159.361963759007	-13.8747517362618	-13.8747517362618
21080.1098064587	-159.217332316179	-14.0870813989269	-14.0870813989269
21386.7270641134	-159.074742572913	-14.2992607406527	-14.2992607406527
21697.8041724784	-158.934175514531	-14.5112943912425	-14.5112943912425
22013.4060015759	-158.7956119347	-14.7231868736629	-14.7231868736629
22333.5983649845	-158.659032454266	-14.9349426054439	-14.9349426054439
22658.4480335633	-158.524417539397	-15.1465659001187	-15.1465659001187
22988.022749376	-158.391747519065	-15.3580609686958	-15.3580609686958
23322.391239817	-158.261002601873	-15.5694319211627	-15.5694319211627
23661.6232319442	-158.132162892235	-15.7806827680146	-15.7806827680146
24005.7894670183	-158.005208405924	-15.9918174218061	-15.9918174218061
24354.9617152557	-157.880119085007	-16.202839698723	-16.202839698723
24709.2127907947	-157.756874812171	-16.4137533201692	-16.4137533201692
25068.6165668793	-157.635455424461	-16.6245619143673	-16.6245619143673
25433.247991265	-157.515840726436	-16.83526901797	-16.83526901797
25803.183101847	-157.398010502771	-17.0458780776779	-17.0458780776779
26178.4990425176	-157.281944530299	-17.2563924518637	-17.2563924518637
26559.2740792527	-157.167622589524	-17.4668154121982	-17.4668154121982
26945.5876164329	-157.055024475619	-17.677150145277	-17.677150145277
27337.5202134023	-156.944130008906	-17.8873997542459	-17.8873997542459
27735.1536012676	-156.834919044851	-18.0975672604223	-18.0975672604223
28138.5706999417	-156.727371483583	-18.3076556049115	-18.3076556049115
28547.8556354355	-156.621467278946	-18.5176676502151	-18.5176676502151
28963.093757401	-156.517186447101	-18.7276061818319	-18.7276061818319
29384.3716569293	-156.414509074694	-18.9374739098475	-18.9374739098475
29811.777184608	-156.313415326601	-19.1472734705125	-19.1472734705125
30245.3994688409	-156.213885453268	-19.3570074278088	-19.3570074278088
30685.3289344345	-156.115899797651	-19.5666782750004	-19.5666782750004
31131.6573214539	-156.019438801772	-19.7762884361702	-19.7762884361702
31584.4777043546	-155.924483012919	-19.9858402677403	-19.9858402677403
32043.8845113912	-155.831013089473	-20.1953360599757	-20.1953360599757
32509.9735443087	-155.739009806403	-20.4047780384695	-20.4047780384695
32982.8419983207	-155.648454060422	-20.6141683656108	-20.6141683656108
33462.5884823777	-155.559326874833	-20.8235091420322	-20.8235091420322
33949.3130397304	-155.471609404054	-21.0328024080384	-21.0328024080384
34443.1171687921	-155.385282937856	-21.2420501450144	-21.2420501450144
34944.1038443046	-155.300328905318	-21.4512542768129	-21.4512542768129
35452.3775388116	-155.216728878494	-21.6604166711202	-21.6604166711202
35968.0442444452	-155.134464575832	-21.8695391408017	-21.8695391408017
36491.2114950283	-155.05351786533	-22.0786234452249	-22.0786234452249
37021.9883884995	-154.973870767455	-22.2876712915601	-22.2876712915601
37560.4856096633	-154.895505457819	-22.4966843360602	-22.4966843360602
38106.8154532719	-154.818404269643	-22.705664185317	-22.705664185317
38661.0918474421	-154.742549695997	-22.9146123974954	-22.9146123974954
39223.4303774136	-154.667924391841	-23.1235304835457	-23.1235304835457
39793.9483096517	-154.594511175863	-23.3324199083927	-23.3324199083927
